region;route;county
PA;PA896;Chester
PA;PA926;Chester
PA;I-80;Clarion
PA;US322;Clarion
PA;PA28;Clarion
PA;PA36;Clarion
PA;PA38;Clarion
PA;PA58;Clarion
PA;PA66;Clarion
PA;PA68;Clarion
PA;PA157;Clarion
PA;PA208;Clarion
PA;PA338;Clarion
PA;PA368;Clarion
PA;PA478;Clarion
PA;PA536;Clarion
PA;PA861;Clarion
PA;I-80;Clearfield
PA;US119;Clearfield
PA;US219;Clearfield
PA;US322;Clearfield
PA;PA36;Clearfield
PA;PA53;Clearfield
PA;PA153;Clearfield
PA;PA253;Clearfield
PA;PA255;Clearfield
PA;PA286;Clearfield
PA;PA410;Clearfield
PA;PA453;Clearfield
PA;PA729;Clearfield
PA;PA830;Clearfield
PA;PA865;Clearfield
PA;PA879;Clearfield
PA;PA969;Clearfield
PA;PA970;Clearfield
PA;I-80;Clinton
PA;US220;Clinton
PA;PA44;Clinton
PA;PA64;Clinton
PA;PA120;Clinton
PA;PA144;Clinton
PA;PA150;Clinton
PA;PA477;Clinton
PA;PA664;Clinton
PA;PA880;Clinton
PA;I-80;Columbia
PA;US11;Columbia
PA;PA42;Columbia
PA;PA44;Columbia
PA;PA54;Columbia
PA;PA61;Columbia
PA;PA93;Columbia
PA;PA118;Columbia
PA;PA239;Columbia
PA;PA254;Columbia
PA;PA339;Columbia
PA;PA442;Columbia
PA;PA487;Columbia
PA;PA642;Columbia
PA;I-79;Crawford
PA;US6;Crawford
PA;US19;Crawford
PA;US322;Crawford
PA;PA8;Crawford
PA;PA18;Crawford
PA;PA27;Crawford
PA;PA77;Crawford
PA;PA86;Crawford
PA;PA89;Crawford
PA;PA98;Crawford
PA;PA99;Crawford
PA;PA102;Crawford
PA;PA173;Crawford
PA;PA198;Crawford
PA;PA285;Crawford
PA;PA408;Crawford
PA;PA427;Crawford
PA;PA428;Crawford
PA;PA533;Crawford
PA;PA618;Crawford
PA;I-76;Cumberland
PA;I-81;Cumberland
PA;I-83;Cumberland
PA;US11;Cumberland
PA;US15;Cumberland
PA;PA34;Cumberland
PA;PA74;Cumberland
PA;PA94;Cumberland
PA;PA114;Cumberland
PA;PA174;Cumberland
PA;PA233;Cumberland
PA;PA465;Cumberland
PA;PA581;Cumberland
PA;PA641;Cumberland
PA;PA696;Cumberland
PA;PA944;Cumberland
PA;PA997;Cumberland
PA;I-76;Dauphin
PA;I-81;Dauphin
PA;I-83;Dauphin
PA;I-283;Dauphin
PA;US11;Dauphin
PA;US15;Dauphin
PA;US22;Dauphin
PA;US209;Dauphin
PA;US322;Dauphin
PA;US422;Dauphin
PA;PA25;Dauphin
PA;PA39;Dauphin
PA;PA147;Dauphin
PA;PA225;Dauphin
PA;PA230;Dauphin
PA;PA283;Dauphin
PA;PA325;Dauphin
PA;PA341;Dauphin
PA;PA441;Dauphin
PA;PA443;Dauphin
PA;PA743;Dauphin
PA;PA849;Dauphin
PA;I-95;Delaware
PA;I-476;Delaware
PA;US1;Delaware
PA;US13;Delaware
PA;US30;Delaware
PA;US202;Delaware
PA;US322;Delaware
PA;PA3;Delaware
PA;PA252;Delaware
PA;PA261;Delaware
PA;PA291;Delaware
PA;PA320;Delaware
PA;PA352;Delaware
PA;PA420;Delaware
PA;PA452;Delaware
PA;PA491;Delaware
PA;PA926;Delaware
PA;US219;Elk
PA;PA66;Elk
PA;PA120;Elk
PA;PA153;Elk
PA;PA255;Elk
PA;PA321;Elk
PA;PA555;Elk
PA;PA948;Elk
PA;PA949;Elk
PA;I-79;Erie
PA;I-86;Erie
PA;I-90;Erie
PA;US6;Erie
PA;US6N;Erie
PA;US19;Erie
PA;US20;Erie
PA;PA5;Erie
PA;PA8;Erie
PA;PA18;Erie
PA;PA77;Erie
PA;PA89;Erie
PA;PA97;Erie
PA;PA98;Erie
PA;PA99;Erie
PA;PA215;Erie
PA;PA226;Erie
PA;PA290;Erie
PA;PA299;Erie
PA;PA426;Erie
PA;PA430;Erie
PA;PA474;Erie
PA;PA505;Erie
PA;PA531;Erie
PA;PA832;Erie
PA;PA955;Erie
PA;US40;Fayette
PA;US119;Fayette
PA;PA21;Fayette
PA;PA31;Fayette
PA;PA43;Fayette
PA;PA51;Fayette
PA;PA88;Fayette
PA;PA166;Fayette
PA;PA201;Fayette
PA;PA281;Fayette
PA;PA381;Fayette
PA;PA653;Fayette
PA;PA711;Fayette
PA;PA819;Fayette
PA;PA857;Fayette
PA;PA906;Fayette
PA;PA982;Fayette
PA;US62;Forest
PA;PA36;Forest
PA;PA66;Forest
PA;PA127;Forest
PA;PA227;Forest
PA;PA666;Forest
PA;PA899;Forest
PA;PA948;Forest
PA;I-76;Franklin
PA;I-81;Franklin
PA;US11;Franklin
PA;US30;Franklin
PA;PA16;Franklin
PA;PA75;Franklin
PA;PA163;Franklin
PA;PA233;Franklin
PA;PA274;Franklin
PA;PA316;Franklin
PA;PA416;Franklin
PA;PA433;Franklin
PA;PA456;Franklin
PA;PA533;Franklin
PA;PA641;Franklin
PA;PA696;Franklin
PA;PA914;Franklin
PA;PA995;Franklin
PA;PA997;Franklin
PA;I-70;Fulton
PA;I-76;Fulton
PA;US30;Fulton
PA;US522;Fulton
PA;PA16;Fulton
PA;PA26;Fulton
PA;PA475;Fulton
PA;PA484;Fulton
PA;PA643;Fulton
PA;PA655;Fulton
PA;PA731;Fulton
PA;PA913;Fulton
PA;PA915;Fulton
PA;PA928;Fulton
PA;I-79;Greene
PA;US19;Greene
PA;PA18;Greene
PA;PA21;Greene
PA;PA88;Greene
PA;PA188;Greene
PA;PA218;Greene
PA;PA221;Greene
PA;I-76;Huntingdon
PA;US22;Huntingdon
PA;US522;Huntingdon
PA;PA26;Huntingdon
PA;PA35;Huntingdon
PA;PA45;Huntingdon
PA;PA103;Huntingdon
PA;PA305;Huntingdon
PA;PA350;Huntingdon
PA;PA453;Huntingdon
PA;PA475;Huntingdon
PA;PA550;Huntingdon
PA;PA641;Huntingdon
PA;PA655;Huntingdon
PA;PA747;Huntingdon
PA;PA829;Huntingdon
PA;PA913;Huntingdon
PA;PA994;Huntingdon
PA;US22;Indiana
PA;US119;Indiana
PA;US219;Indiana
PA;US422;Indiana
PA;PA36;Indiana
PA;PA56;Indiana
PA;PA85;Indiana
PA;PA110;Indiana
PA;PA156;Indiana
PA;PA210;Indiana
PA;PA217;Indiana
PA;PA240;Indiana
PA;PA259;Indiana
PA;PA286;Indiana
PA;PA403;Indiana
PA;PA553;Indiana
PA;PA580;Indiana
PA;PA711;Indiana
PA;PA954;Indiana
PA;I-80;Jefferson
PA;US119;Jefferson
PA;US219;Jefferson
PA;US322;Jefferson
PA;PA28;Jefferson
PA;PA36;Jefferson
PA;PA310;Jefferson
PA;PA410;Jefferson
PA;PA436;Jefferson
PA;PA536;Jefferson
PA;PA830;Jefferson
PA;PA899;Jefferson
PA;PA949;Jefferson
PA;PA950;Jefferson
PA;US11;Juniata
PA;US15;Juniata
PA;US22;Juniata
PA;US322;Juniata
PA;PA35;Juniata
PA;PA74;Juniata
PA;PA75;Juniata
PA;PA104;Juniata
PA;PA235;Juniata
PA;PA333;Juniata
PA;PA850;Juniata
PA;I-81;Lackawanna
PA;I-84;Lackawanna
PA;I-380;Lackawanna
PA;I-476;Lackawanna
PA;US6;Lackawanna
PA;US11;Lackawanna
PA;PA106;Lackawanna
PA;PA107;Lackawanna
PA;PA171;Lackawanna
PA;PA247;Lackawanna
PA;PA307;Lackawanna
PA;PA347;Lackawanna
PA;PA348;Lackawanna
PA;PA407;Lackawanna
PA;PA435;Lackawanna
PA;PA438;Lackawanna
PA;PA502;Lackawanna
PA;PA524;Lackawanna
PA;PA590;Lackawanna
