region;route;county
AL;AL102;Fayette
AL;AL107;Fayette
AL;AL159;Fayette
AL;AL171;Fayette
AL;AL233;Fayette
AL;US43;Franklin
AL;AL13;Franklin
AL;AL17;Franklin
AL;AL19;Franklin
AL;AL24;Franklin
AL;AL172;Franklin
AL;AL187;Franklin
AL;AL237;Franklin
AL;AL241;Franklin
AL;AL243;Franklin
AL;AL247;Franklin
AL;AL27;Geneva
AL;AL52;Geneva
AL;AL54;Geneva
AL;AL85;Geneva
AL;AL87;Geneva
AL;AL103;Geneva
AL;AL123;Geneva
AL;AL153;Geneva
AL;AL167;Geneva
AL;AL196;Geneva
AL;I-20;Greene
AL;I-59;Greene
AL;US11;Greene
AL;US43;Greene
AL;AL14;Greene
AL;AL39;Greene
AL;US80;Hale
AL;AL14;Hale
AL;AL25;Hale
AL;AL60;Hale
AL;AL61;Hale
AL;AL69;Hale
AL;US431;Henry
AL;AL10;Henry
AL;AL27;Henry
AL;AL95;Henry
AL;AL134;Henry
AL;AL173;Henry
AL;US84;Houston
AL;US231;Houston
AL;US431;Houston
AL;AL52;Houston
AL;AL53;Houston
AL;AL92;Houston
AL;AL95;Houston
AL;AL109;Houston
AL;AL123;Houston
AL;AL134;Houston
AL;AL210;Houston
AL;AL605;Houston
AL;US72;Jackson
AL;AL35;Jackson
AL;AL40;Jackson
AL;AL65;Jackson
AL;AL71;Jackson
AL;AL73;Jackson
AL;AL79;Jackson
AL;AL117;Jackson
AL;AL146;Jackson
AL;AL277;Jackson
AL;AL279;Jackson
AL;I-20;Jefferson
AL;I-22;Jefferson
AL;I-59;Jefferson
AL;I-65;Jefferson
AL;I-459;Jefferson
AL;US11;Jefferson
AL;US31;Jefferson
AL;US78;Jefferson
AL;US280;Jefferson
AL;US411;Jefferson
AL;AL4;Jefferson
AL;AL5;Jefferson
AL;AL25;Jefferson
AL;AL75;Jefferson
AL;AL79;Jefferson
AL;AL119;Jefferson
AL;AL149;Jefferson
AL;AL150;Jefferson
AL;AL151;Jefferson
AL;AL269;Jefferson
AL;AL378;Jefferson
