region;route;county
IN;I-65;Hendricks
IN;I-70;Hendricks
IN;I-74;Hendricks
IN;US36;Hendricks
IN;US40;Hendricks
IN;US136;Hendricks
IN;IN39;Hendricks
IN;IN75;Hendricks
IN;IN236;Hendricks
IN;IN267;Hendricks
IN;I-70;Henry
IN;US35;Henry
IN;US36;Henry
IN;US40;Henry
IN;IN3;Henry
IN;IN38;Henry
IN;IN103;Henry
IN;IN109;Henry
IN;IN140;Henry
IN;IN234;Henry
IN;IN236;Henry
IN;US31;Howard
IN;US35;Howard
IN;IN19;Howard
IN;IN22;Howard
IN;IN26;Howard
IN;IN213;Howard
IN;IN931;Howard
IN;I-69;Huntington
IN;US24;Huntington
IN;US224;Huntington
IN;IN3;Huntington
IN;IN5;Huntington
IN;IN9;Huntington
IN;IN16;Huntington
IN;IN105;Huntington
IN;IN114;Huntington
IN;IN116;Huntington
IN;IN124;Huntington
IN;IN218;Huntington
IN;I-65;Jackson
IN;US31;Jackson
IN;US50;Jackson
IN;IN11;Jackson
IN;IN39;Jackson
IN;IN58;Jackson
IN;IN135;Jackson
IN;IN235;Jackson
IN;IN250;Jackson
IN;IN256;Jackson
IN;IN258;Jackson
IN;I-65;Jasper
IN;US24;Jasper
IN;US231;Jasper
IN;IN10;Jasper
IN;IN14;Jasper
IN;IN16;Jasper
IN;IN49;Jasper
IN;IN110;Jasper
IN;IN114;Jasper
IN;US27;Jay
IN;IN1;Jay
IN;IN18;Jay
IN;IN26;Jay
IN;IN67;Jay
IN;IN167;Jay
IN;US421;Jefferson
IN;IN7;Jefferson
IN;IN56;Jefferson
IN;IN62;Jefferson
IN;IN250;Jefferson
IN;IN256;Jefferson
IN;IN356;Jefferson
IN;IN362;Jefferson
IN;US50;Jennings
IN;IN3;Jennings
IN;IN7;Jennings
IN;IN250;Jennings
IN;I-65;Johnson
IN;US31;Johnson
IN;IN37;Johnson
IN;IN44;Johnson
IN;IN135;Johnson
IN;IN144;Johnson
IN;IN252;Johnson
IN;US41;Knox
IN;US50;Knox
IN;US150;Knox
IN;IN58;Knox
IN;IN59;Knox
IN;IN61;Knox
IN;IN67;Knox
IN;IN159;Knox
IN;IN241;Knox
IN;IN358;Knox
IN;IN441;Knox
IN;IN550;Knox
IN;US30;Kosciusko
IN;IN10;Kosciusko
IN;IN13;Kosciusko
IN;IN14;Kosciusko
IN;IN15;Kosciusko
IN;IN19;Kosciusko
IN;IN25;Kosciusko
IN;I-80;LaGrange
IN;I-90;LaGrange
IN;US20;LaGrange
IN;IN3;LaGrange
IN;IN5;LaGrange
IN;IN9;LaGrange
IN;IN130;LaGrange
IN;I-65;Lake
IN;I-80;Lake
IN;I-90;Lake
IN;I-94;Lake
IN;US6;Lake
IN;US12;Lake
IN;US20;Lake
IN;US30;Lake
IN;US41;Lake
IN;US231;Lake
IN;IN2;Lake
IN;IN8;Lake
IN;IN51;Lake
IN;IN53;Lake
IN;IN55;Lake
IN;IN130;Lake
IN;IN152;Lake
IN;IN312;Lake
IN;IN912;Lake
IN;I-80;LaPorte
IN;I-90;LaPorte
IN;I-94;LaPorte
IN;US6;LaPorte
IN;US12;LaPorte
IN;US20;LaPorte
IN;US30;LaPorte
IN;US35;LaPorte
IN;US421;LaPorte
IN;IN2;LaPorte
IN;IN4;LaPorte
IN;IN8;LaPorte
IN;IN39;LaPorte
IN;IN104;LaPorte
IN;IN212;LaPorte
IN;US50;Lawrence
IN;IN37;Lawrence
IN;IN54;Lawrence
IN;IN58;Lawrence
IN;IN60;Lawrence
IN;IN158;Lawrence
IN;IN446;Lawrence
IN;IN450;Lawrence
IN;IN458;Lawrence
IN;I-69;Madison
IN;US36;Madison
IN;IN9;Madison
IN;IN13;Madison
IN;IN28;Madison
