region;route;county
CA;CA89;Placer
CA;CA174;Placer
CA;CA193;Placer
CA;CA267;Placer
CA;CA36;Plumas
CA;CA49;Plumas
CA;CA70;Plumas
CA;CA89;Plumas
CA;CA147;Plumas
CA;CA284;Plumas
CA;I-10;Riverside
CA;I-15;Riverside
CA;I-215;Riverside
CA;US95;Riverside
CA;CA60;Riverside
CA;CA62;Riverside
CA;CA71;Riverside
CA;CA74;Riverside
CA;CA78;Riverside
CA;CA79;Riverside
CA;CA86;Riverside
CA;CA91;Riverside
CA;CA111;Riverside
CA;CA177;Riverside
CA;CA243;Riverside
CA;CA371;Riverside
CA;I-5;Sacramento
CA;I-80;Sacramento
CA;US50;Sacramento
CA;CA12;Sacramento
CA;CA16;Sacramento
CA;CA99;Sacramento
CA;CA104;Sacramento
CA;CA160;Sacramento
CA;CA220;Sacramento
CA;US101;San Benito
CA;CA25;San Benito
CA;CA129;San Benito
CA;CA146;San Benito
CA;CA156;San Benito
CA;I-10;San Bernardino
CA;I-15;San Bernardino
CA;I-40;San Bernardino
CA;I-215;San Bernardino
CA;US95;San Bernardino
CA;US395;San Bernardino
CA;CA2;San Bernardino
CA;CA18;San Bernardino
CA;CA38;San Bernardino
CA;CA58;San Bernardino
CA;CA60;San Bernardino
CA;CA62;San Bernardino
CA;CA66;San Bernardino
CA;CA71;San Bernardino
CA;CA83;San Bernardino
CA;CA127;San Bernardino
CA;CA138;San Bernardino
CA;CA142;San Bernardino
CA;CA173;San Bernardino
CA;CA178;San Bernardino
CA;CA189;San Bernardino
CA;CA210;San Bernardino
CA;CA247;San Bernardino
CA;CA259;San Bernardino
CA;CA330;San Bernardino
CA;I-5;San Diego
CA;I-8;San Diego
CA;I-15;San Diego
CA;I-805;San Diego
CA;CA11;San Diego
CA;CA15;San Diego
CA;CA52;San Diego
CA;CA54;San Diego
CA;CA56;San Diego
CA;CA67;San Diego
CA;CA75;San Diego
CA;CA76;San Diego
CA;CA78;San Diego
CA;CA79;San Diego
CA;CA94;San Diego
CA;CA125;San Diego
CA;CA163;San Diego
CA;CA188;San Diego
CA;CA282;San Diego
CA;CA905;San Diego
CA;I-80;San Francisco
CA;I-280;San Francisco
CA;US101;San Francisco
CA;CA1;San Francisco
CA;CA35;San Francisco
CA;CA82;San Francisco
CA;I-5;San Joaquin
CA;I-205;San Joaquin
CA;I-580;San Joaquin
CA;CA4;San Joaquin
CA;CA12;San Joaquin
CA;CA26;San Joaquin
CA;CA33;San Joaquin
CA;CA88;San Joaquin
CA;CA99;San Joaquin
CA;CA120;San Joaquin
CA;CA132;San Joaquin
CA;US101;San Luis Obispo
CA;CA1;San Luis Obispo
CA;CA33;San Luis Obispo
CA;CA41;San Luis Obispo
CA;CA46;San Luis Obispo
CA;CA58;San Luis Obispo
CA;CA166;San Luis Obispo
CA;CA227;San Luis Obispo
CA;CA229;San Luis Obispo
CA;I-280;San Mateo
CA;I-380;San Mateo
CA;US101;San Mateo
CA;CA1;San Mateo
CA;CA9;San Mateo
CA;CA35;San Mateo
CA;CA82;San Mateo
CA;CA84;San Mateo
CA;CA92;San Mateo
CA;US101;Santa Barbara
CA;CA1;Santa Barbara
CA;CA33;Santa Barbara
CA;CA135;Santa Barbara
CA;CA144;Santa Barbara
CA;CA150;Santa Barbara
CA;CA154;Santa Barbara
CA;CA166;Santa Barbara
CA;CA192;Santa Barbara
CA;CA217;Santa Barbara
CA;CA246;Santa Barbara
CA;I-280;Santa Clara
CA;I-680;Santa Clara
CA;I-880;Santa Clara
CA;US101;Santa Clara
CA;CA9;Santa Clara
CA;CA17;Santa Clara
CA;CA25;Santa Clara
CA;CA35;Santa Clara
CA;CA82;Santa Clara
CA;CA85;Santa Clara
CA;CA87;Santa Clara
CA;CA130;Santa Clara
CA;CA152;Santa Clara
CA;CA156;Santa Clara
CA;CA237;Santa Clara
CA;CA1;Santa Cruz
CA;CA9;Santa Cruz
CA;CA17;Santa Cruz
CA;CA35;Santa Cruz
CA;CA129;Santa Cruz
CA;CA152;Santa Cruz
CA;CA236;Santa Cruz
CA;I-5;Shasta
CA;CA36;Shasta
CA;CA44;Shasta
CA;CA89;Shasta
CA;CA151;Shasta
CA;CA273;Shasta
CA;CA299;Shasta
CA;I-80;Sierra
CA;US395;Sierra
CA;CA49;Sierra
CA;CA89;Sierra
CA;I-5;Siskiyou
CA;US97;Siskiyou
CA;CA3;Siskiyou
CA;CA89;Siskiyou
CA;CA96;Siskiyou
CA;CA139;Siskiyou
CA;CA161;Siskiyou
CA;CA263;Siskiyou
CA;CA265;Siskiyou
CA;I-80;Solano
CA;I-505;Solano
CA;I-680;Solano
CA;I-780;Solano
CA;CA12;Solano
CA;CA29;Solano
CA;CA37;Solano
CA;CA84;Solano
CA;CA113;Solano
CA;CA128;Solano
CA;CA220;Solano
CA;US101;Sonoma
CA;CA1;Sonoma
CA;CA12;Sonoma
CA;CA37;Sonoma
CA;CA116;Sonoma
CA;CA121;Sonoma
CA;CA128;Sonoma
CA;I-5;Stanislaus
CA;CA4;Stanislaus
CA;CA33;Stanislaus
CA;CA99;Stanislaus
CA;CA108;Stanislaus
CA;CA120;Stanislaus
CA;CA132;Stanislaus
CA;CA165;Stanislaus
CA;CA219;Stanislaus
CA;CA20;Sutter
CA;CA70;Sutter
CA;CA99;Sutter
CA;CA113;Sutter
CA;I-5;Tehama
CA;CA32;Tehama
CA;CA36;Tehama
CA;CA89;Tehama
CA;CA99;Tehama
CA;CA172;Tehama
CA;CA3;Trinity
