region;route;county
ON;ON34;Prescott and Russell
ON;ON33;Prince Edward
ON;ON49;Prince Edward
ON;ON62;Prince Edward
ON;TCHON;Rainy River
ON;ON11;Rainy River
ON;ON71;Rainy River
ON;ON502;Rainy River
ON;ON600;Rainy River
ON;ON602;Rainy River
ON;ON611;Rainy River
ON;ON613;Rainy River
ON;ON615;Rainy River
ON;ON617;Rainy River
ON;ON619;Rainy River
ON;ON621;Rainy River
ON;ON622;Rainy River
ON;ON623;Rainy River
ON;ON633;Rainy River
ON;ON417;Renfrew
ON;TCHON;Renfrew
ON;ON17;Renfrew
ON;ON28;Renfrew
ON;ON41;Renfrew
ON;ON60;Renfrew
ON;ON132;Renfrew
ON;ON148;Renfrew
ON;ON400;Simcoe
ON;TCHON;Simcoe
ON;ON9;Simcoe
ON;ON11;Simcoe
ON;ON12;Simcoe
ON;ON26;Simcoe
ON;ON89;Simcoe
ON;ON93;Simcoe
ON;ON401;Stormont, Dundas and Glengarry
ON;ON417;Stormont, Dundas and Glengarry
ON;TCHON;Stormont, Dundas and Glengarry
ON;ON138;Stormont, Dundas and Glengarry
ON;ON400;Sudbury
ON;TCHON;Sudbury
ON;ON6;Sudbury
ON;ON17;Sudbury
ON;ON64;Sudbury
ON;ON69;Sudbury
ON;ON101;Sudbury
ON;ON129;Sudbury
ON;ON144;Sudbury
ON;ON528;Sudbury
ON;ON535;Sudbury
ON;ON539;Sudbury
ON;ON553;Sudbury
ON;ON607;Sudbury
ON;ON637;Sudbury
ON;ON661;Sudbury
ON;ON805;Sudbury
ON;TCHON;Thunder Bay
ON;ON11;Thunder Bay
ON;ON17;Thunder Bay
ON;ON61;Thunder Bay
ON;ON102;Thunder Bay
ON;ON130;Thunder Bay
ON;ON516;Thunder Bay
ON;ON527;Thunder Bay
ON;ON580;Thunder Bay
ON;ON582;Thunder Bay
ON;ON584;Thunder Bay
ON;ON585;Thunder Bay
ON;ON586;Thunder Bay
ON;ON587;Thunder Bay
ON;ON588;Thunder Bay
ON;ON589;Thunder Bay
ON;ON590;Thunder Bay
ON;ON591;Thunder Bay
ON;ON593;Thunder Bay
ON;ON595;Thunder Bay
ON;ON597;Thunder Bay
ON;ON608;Thunder Bay
ON;ON614;Thunder Bay
ON;ON625;Thunder Bay
ON;ON627;Thunder Bay
ON;ON628;Thunder Bay
ON;ON643;Thunder Bay
ON;ON802;Thunder Bay
ON;ON811;Thunder Bay
ON;TCHON;Timiskaming
ON;ON11;Timiskaming
ON;ON65;Timiskaming
ON;ON66;Timiskaming
ON;ON112;Timiskaming
ON;ON144;Timiskaming
ON;ON558;Timiskaming
ON;ON562;Timiskaming
ON;ON564;Timiskaming
ON;ON566;Timiskaming
ON;ON567;Timiskaming
ON;ON568;Timiskaming
ON;ON569;Timiskaming
ON;ON570;Timiskaming
ON;ON571;Timiskaming
ON;ON573;Timiskaming
ON;ON624;Timiskaming
ON;ON640;Timiskaming
ON;ON650;Timiskaming
ON;ON400;Toronto
ON;ON401;Toronto
ON;ON404;Toronto
ON;ON409;Toronto
ON;ON427;Toronto
ON;ONQEW;Toronto
ON;ON401;Waterloo
ON;ON7;Waterloo
ON;ON8;Waterloo
ON;ON24;Waterloo
ON;ON85;Waterloo
ON;ON401;Wellington
ON;ON6;Wellington
ON;ON7;Wellington
ON;ON9;Wellington
ON;ON23;Wellington
ON;ON89;Wellington
ON;ON400;York
ON;ON404;York
ON;ON407;York
ON;ON427;York
ON;ON7;York
ON;ON9;York
ON;ON48;York
