region;route;county
NE;NE22;Greeley
NE;NE56;Greeley
NE;NE91;Greeley
NE;I-80;Hall
NE;US30;Hall
NE;US34;Hall
NE;US281;Hall
NE;NE2;Hall
NE;NE11;Hall
NE;L40C;Hall
NE;L40G;Hall
NE;S40D;Hall
NE;I-80;Hamilton
NE;US34;Hamilton
NE;NE2;Hamilton
NE;NE14;Hamilton
NE;NE66;Hamilton
NE;L41D;Hamilton
NE;S41A;Hamilton
NE;S41B;Hamilton
NE;S41C;Hamilton
NE;US6;Harlan
NE;US34;Harlan
NE;US136;Harlan
NE;US183;Harlan
NE;NE4;Harlan
NE;NE46;Harlan
NE;NE89;Harlan
NE;S42A;Harlan
NE;US6;Hayes
NE;NE25;Hayes
NE;S43A;Hayes
NE;US6;Hitchcock
NE;US34;Hitchcock
NE;NE17;Hitchcock
NE;NE25;Hitchcock
NE;L44C;Hitchcock
NE;US20;Holt
NE;US275;Holt
NE;US281;Holt
NE;NE11;Holt
NE;NE95;Holt
NE;L45B;Holt
NE;S45A;Holt
NE;NE2;Hooker
NE;NE97;Hooker
NE;US281;Howard
NE;NE11;Howard
NE;NE22;Howard
NE;NE58;Howard
NE;NE92;Howard
NE;S47A;Howard
NE;US136;Jefferson
NE;NE4;Jefferson
NE;NE8;Jefferson
NE;NE15;Jefferson
NE;NE103;Jefferson
NE;S48A;Jefferson
NE;US136;Johnson
NE;NE41;Johnson
NE;NE50;Johnson
NE;NE62;Johnson
NE;S49A;Johnson
NE;S49B;Johnson
NE;S49C;Johnson
NE;US6;Kearney
NE;US34;Kearney
NE;NE10;Kearney
NE;NE44;Kearney
NE;NE74;Kearney
NE;L50A;Kearney
NE;I-80;Keith
NE;US26;Keith
NE;US30;Keith
NE;NE61;Keith
NE;NE92;Keith
NE;L51A;Keith
NE;L51B;Keith
NE;L51C;Keith
NE;US183;Keya Paha
NE;NE7;Keya Paha
NE;NE12;Keya Paha
NE;NE137;Keya Paha
NE;I-80;Kimball
NE;US30;Kimball
NE;NE71;Kimball
NE;L53A;Kimball
NE;L53B;Kimball
NE;L53C;Kimball
NE;NE12;Knox
NE;NE13;Knox
NE;NE14;Knox
NE;NE59;Knox
NE;NE84;Knox
NE;NE121;Knox
NE;S54A;Knox
NE;S54B;Knox
NE;S54D;Knox
NE;I-80;Lancaster
NE;I-180;Lancaster
NE;US6;Lancaster
NE;US34;Lancaster
