systemName;region;route
usany;NY;NY233
usany;NY;NY235
usany;NY;NY236
usany;NY;NY237
usany;NY;NY238
usany;NY;NY240
usany;NY;NY241
usany;NY;NY242
usany;NY;NY243
usany;NY;NY244
usany;NY;NY245
usany;NY;NY246
usany;NY;NY247
usany;NY;NY248
usany;NY;NY249
usany;NY;NY250
usany;NY;NY251
usany;NY;NY252
usany;NY;NY253
usany;NY;NY254
usany;NY;NY256
usany;NY;NY257
usany;NY;NY258
usany;NY;NY259
usany;NY;NY260
usany;NY;NY261
usany;NY;NY262
usany;NY;NY263
usany;NY;NY264
usany;NY;NY265
usany;NY;NY266
usany;NY;NY268
usany;NY;NY269
usany;NY;NY270
usany;NY;NY271
usany;NY;NY272
usany;NY;NY274
usany;NY;NY275
usany;NY;NY276
usany;NY;NY277
usany;NY;NY278
usany;NY;NY279
usany;NY;NY280
usany;NY;NY281
usany;NY;NY282
usany;NY;NY283
usany;NY;NY284
usany;NY;NY286
usany;NY;NY289
usany;NY;NY290
usany;NY;NY291
usany;NY;NY292
usany;NY;NY293
usany;NY;NY294
usany;NY;NY295
usany;NY;NY296
usany;NY;NY297
usany;NY;NY298
usany;NY;NY299
usany;NY;NY300
usany;NY;NY301
usany;NY;NY302
usany;NY;NY303
usany;NY;NY304
usany;NY;NY305
usany;NY;NY306
usany;NY;NY308
usany;NY;NY309
usany;NY;NY310
usany;NY;NY311
usany;NY;NY312
usany;NY;NY313
usany;NY;NY314
usany;NY;NY315
usany;NY;NY316
usany;NY;NY317
usany;NY;NY318
usany;NY;NY320
usany;NY;NY321
usany;NY;NY322
usany;NY;NY324
usany;NY;NY325
usany;NY;NY326
usany;NY;NY327
usany;NY;NY328
usany;NY;NY329
usany;NY;NY331
usany;NY;NY332
usany;NY;NY334
usany;NY;NY335
usany;NY;NY336
usany;NY;NY337
usany;NY;NY340
usany;NY;NY342
usany;NY;NY343
usany;NY;NY344
usany;NY;NY345
usany;NY;NY346
usany;NY;NY347
usany;NY;NY349
usany;NY;NY350
usany;NY;NY351
usany;NY;NY352
usany;NY;NY353
usany;NY;NY354
usany;NY;NY355
usany;NY;NY357
usany;NY;NY359
usany;NY;NY362
usany;NY;NY363
usany;NY;NY364
usany;NY;NY365
usany;NY;NY366
usany;NY;NY367
usany;NY;NY369
usany;NY;NY370
usany;NY;NY371
usany;NY;NY372
usany;NY;NY373
usany;NY;NY374
usany;NY;NY375
usany;NY;NY376
usany;NY;NY377
usany;NY;NY378
usany;NY;NY383
usany;NY;NY384
usany;NY;NY385
usany;NY;NY386
usany;NY;NY387
usany;NY;NY390
usany;NY;NY391
usany;NY;NY392
usany;NY;NY394
usany;NY;NY395
usany;NY;NY396
usany;NY;NY397
usany;NY;NY400
usany;NY;NY403
usany;NY;NY404
usany;NY;NY406
usany;NY;NY408
usany;NY;NY409
usany;NY;NY410
usany;NY;NY411
usany;NY;NY412
usany;NY;NY414
usany;NY;NY415
usany;NY;NY416
usany;NY;NY417
usany;NY;NY418
usany;NY;NY419
usany;NY;NY420
usany;NY;NY421
usany;NY;NY423
usany;NY;NY425
usany;NY;NY426
usany;NY;NY427
usany;NY;NY429
usany;NY;NY430
usany;NY;NY431
usany;NY;NY433
usany;NY;NY434
usany;NY;NY436
usany;NY;NY437
usany;NY;NY438
usany;NY;NY440
usany;NY;NY441
usany;NY;NY442
usany;NY;NY443
usany;NY;NY444
usany;NY;NY446
usany;NY;NY448
usany;NY;NY454
usany;NY;NY458
usany;NY;NY470
usany;NY;NY474
usany;NY;NY481
usany;NY;NY488
usany;NY;NY495
usany;NY;NY531
usany;NY;NY590
usany;NY;NY598
usany;NY;NY631
usany;NY;NY635
usany;NY;NY690
usany;NY;NY695
usany;NY;NY747
usany;NY;NY787
usany;NY;NY812
usany;NY;NY825
usany;NY;NY840
usany;NY;NY878
usany;NY;NY890
usany;NY;NY895
