systemName;region;route
usapr;PR;PR442
usapr;PR;PR443
usapr;PR;PR444
usapr;PR;PR445
usapr;PR;PR446
usapr;PR;PR447
usapr;PR;PR448
usapr;PR;PR449
usapr;PR;PR450
usapr;PR;PR451
usapr;PR;PR452
usapr;PR;PR453
usapr;PR;PR454
usapr;PR;PR455
usapr;PR;PR456
usapr;PR;PR457
usapr;PR;PR458
usapr;PR;PR459
usapr;PR;PR460
usapr;PR;PR461
usapr;PR;PR462
usapr;PR;PR463
usapr;PR;PR464
usapr;PR;PR465
usapr;PR;PR466
usapr;PR;PR467
usapr;PR;PR468
usapr;PR;PR469
usapr;PR;PR470
usapr;PR;PR471
usapr;PR;PR472
usapr;PR;PR473
usapr;PR;PR474
usapr;PR;PR475
usapr;PR;PR476
usapr;PR;PR477
usapr;PR;PR478
usapr;PR;PR479
usapr;PR;PR480
usapr;PR;PR481
usapr;PR;PR482
usapr;PR;PR483
usapr;PR;PR484
usapr;PR;PR485
usapr;PR;PR486
usapr;PR;PR487
usapr;PR;PR488
usapr;PR;PR489
usapr;PR;PR490
usapr;PR;PR491
usapr;PR;PR492
usapr;PR;PR493
usapr;PR;PR494
usapr;PR;PR495
usapr;PR;PR496
usapr;PR;PR497
usapr;PR;PR498
usapr;PR;PR499
usapr;PR;PR500
usapr;PR;PR501
usapr;PR;PR502
usapr;PR;PR503
usapr;PR;PR504
usapr;PR;PR505
usapr;PR;PR506
usapr;PR;PR508
usapr;PR;PR509
usapr;PR;PR510
usapr;PR;PR511
usapr;PR;PR512
usapr;PR;PR513
usapr;PR;PR514
usapr;PR;PR515
usapr;PR;PR516
usapr;PR;PR517
usapr;PR;PR518
usapr;PR;PR519
usapr;PR;PR520
usapr;PR;PR521
usapr;PR;PR522
usapr;PR;PR523
usapr;PR;PR524
usapr;PR;PR525
usapr;PR;PR526
usapr;PR;PR527
usapr;PR;PR528
usapr;PR;PR529
usapr;PR;PR530
usapr;PR;PR531
usapr;PR;PR532
usapr;PR;PR533
usapr;PR;PR535
usapr;PR;PR536
usapr;PR;PR537
usapr;PR;PR538
usapr;PR;PR539
usapr;PR;PR540
usapr;PR;PR541
usapr;PR;PR542
usapr;PR;PR543
usapr;PR;PR545
usapr;PR;PR546
usapr;PR;PR547
usapr;PR;PR548
usapr;PR;PR549
usapr;PR;PR550
usapr;PR;PR551
usapr;PR;PR552
usapr;PR;PR553
usapr;PR;PR555
usapr;PR;PR556
usapr;PR;PR557
usapr;PR;PR558
usapr;PR;PR559
usapr;PR;PR560
usapr;PR;PR561
usapr;PR;PR562
usapr;PR;PR563
usapr;PR;PR564
usapr;PR;PR565
usapr;PR;PR566
usapr;PR;PR567
usapr;PR;PR568
usapr;PR;PR569
usapr;PR;PR570
usapr;PR;PR571
usapr;PR;PR572
usapr;PR;PR573
usapr;PR;PR574
usapr;PR;PR575
usapr;PR;PR576
usapr;PR;PR577
usapr;PR;PR578
usapr;PR;PR580
usapr;PR;PR581
usapr;PR;PR583
usapr;PR;PR584
usapr;PR;PR585
usapr;PR;PR586
usapr;PR;PR589
usapr;PR;PR590
usapr;PR;PR591
usapr;PR;PR592
usapr;PR;PR593
usapr;PR;PR595
usapr;PR;PR596
usapr;PR;PR597
usapr;PR;PR599
usapr;PR;PR600
usapr;PR;PR602
usapr;PR;PR603
usapr;PR;PR604
usapr;PR;PR605
usapr;PR;PR606
usapr;PR;PR607
usapr;PR;PR608
usapr;PR;PR610
usapr;PR;PR611
usapr;PR;PR612
usapr;PR;PR613
usapr;PR;PR614
usapr;PR;PR615
usapr;PR;PR616
usapr;PR;PR617
usapr;PR;PR618
usapr;PR;PR619
usapr;PR;PR620
usapr;PR;PR621
usapr;PR;PR622
usapr;PR;PR623
usapr;PR;PR625
usapr;PR;PR626
usapr;PR;PR627
usapr;PR;PR628
usapr;PR;PR629
usapr;PR;PR630
usapr;PR;PR631
usapr;PR;PR632
usapr;PR;PR633
usapr;PR;PR634
usapr;PR;PR635
usapr;PR;PR636
usapr;PR;PR637
usapr;PR;PR638
usapr;PR;PR639
usapr;PR;PR641
usapr;PR;PR642
usapr;PR;PR643
usapr;PR;PR644
usapr;PR;PR645
usapr;PR;PR646
usapr;PR;PR647
usapr;PR;PR648
usapr;PR;PR649
usapr;PR;PR650
usapr;PR;PR651
usapr;PR;PR652
usapr;PR;PR653
usapr;PR;PR655
usapr;PR;PR656
usapr;PR;PR657
usapr;PR;PR658
usapr;PR;PR659
usapr;PR;PR660
usapr;PR;PR662
usapr;PR;PR663
usapr;PR;PR664
usapr;PR;PR665
usapr;PR;PR666
usapr;PR;PR667
usapr;PR;PR668
usapr;PR;PR669
usapr;PR;PR670
usapr;PR;PR671
usapr;PR;PR672
usapr;PR;PR673
usapr;PR;PR674
usapr;PR;PR675
usapr;PR;PR676
usapr;PR;PR677
usapr;PR;PR678
usapr;PR;PR679
usapr;PR;PR680
usapr;PR;PR681
usapr;PR;PR682
usapr;PR;PR683
usapr;PR;PR684
usapr;PR;PR685
usapr;PR;PR686
usapr;PR;PR687
usapr;PR;PR688
usapr;PR;PR689
usapr;PR;PR690
usapr;PR;PR691
usapr;PR;PR692
usapr;PR;PR693
usapr;PR;PR694
usapr;PR;PR695
usapr;PR;PR696
usapr;PR;PR697
usapr;PR;PR698
usapr;PR;PR699
usapr;PR;PR701
usapr;PR;PR702
usapr;PR;PR703
usapr;PR;PR704
usapr;PR;PR705
usapr;PR;PR706
usapr;PR;PR707
usapr;PR;PR708
usapr;PR;PR709
usapr;PR;PR710
usapr;PR;PR712
usapr;PR;PR713
usapr;PR;PR714
usapr;PR;PR715
usapr;PR;PR716
usapr;PR;PR717
usapr;PR;PR718
usapr;PR;PR719
usapr;PR;PR720
usapr;PR;PR721
usapr;PR;PR722
usapr;PR;PR723
usapr;PR;PR724
usapr;PR;PR725
usapr;PR;PR726
usapr;PR;PR727
usapr;PR;PR728
usapr;PR;PR729
usapr;PR;PR730
usapr;PR;PR731
usapr;PR;PR733
usapr;PR;PR734
usapr;PR;PR735
usapr;PR;PR738
usapr;PR;PR739
usapr;PR;PR740
usapr;PR;PR741
usapr;PR;PR742
usapr;PR;PR743
usapr;PR;PR744
usapr;PR;PR745
usapr;PR;PR746
usapr;PR;PR747
usapr;PR;PR748
usapr;PR;PR749
usapr;PR;PR750
usapr;PR;PR751
usapr;PR;PR752
usapr;PR;PR753
usapr;PR;PR754
usapr;PR;PR755
usapr;PR;PR757
usapr;PR;PR758
usapr;PR;PR759
usapr;PR;PR760
usapr;PR;PR761
usapr;PR;PR762
usapr;PR;PR763
usapr;PR;PR764
usapr;PR;PR765
usapr;PR;PR768
usapr;PR;PR769
usapr;PR;PR770
usapr;PR;PR771
usapr;PR;PR772
usapr;PR;PR773
usapr;PR;PR774
usapr;PR;PR775
usapr;PR;PR776
usapr;PR;PR777
usapr;PR;PR778
usapr;PR;PR779
usapr;PR;PR780
usapr;PR;PR781
usapr;PR;PR782
usapr;PR;PR783
usapr;PR;PR784
usapr;PR;PR785
usapr;PR;PR786
usapr;PR;PR787
usapr;PR;PR788
usapr;PR;PR789
usapr;PR;PR790
usapr;PR;PR791
usapr;PR;PR792
usapr;PR;PR793
usapr;PR;PR794
usapr;PR;PR795
usapr;PR;PR796
usapr;PR;PR797
usapr;PR;PR798
usapr;PR;PR799
usapr;PR;PR800
usapr;PR;PR801
usapr;PR;PR802
usapr;PR;PR803
usapr;PR;PR804
usapr;PR;PR805
usapr;PR;PR806
usapr;PR;PR807
usapr;PR;PR808
usapr;PR;PR809
usapr;PR;PR810
usapr;PR;PR811
usapr;PR;PR812
usapr;PR;PR813
usapr;PR;PR814
usapr;PR;PR815
usapr;PR;PR816
usapr;PR;PR818
usapr;PR;PR819
usapr;PR;PR820
usapr;PR;PR821
usapr;PR;PR823
usapr;PR;PR824
usapr;PR;PR825
usapr;PR;PR826
usapr;PR;PR827
usapr;PR;PR828
usapr;PR;PR829
usapr;PR;PR830
usapr;PR;PR831
usapr;PR;PR832
usapr;PR;PR833
usapr;PR;PR834
usapr;PR;PR835
usapr;PR;PR836
usapr;PR;PR837
usapr;PR;PR838
usapr;PR;PR839
usapr;PR;PR840
usapr;PR;PR841
usapr;PR;PR842
usapr;PR;PR843
usapr;PR;PR844
usapr;PR;PR845
usapr;PR;PR846
usapr;PR;PR847
usapr;PR;PR848
usapr;PR;PR849
usapr;PR;PR850
usapr;PR;PR851
usapr;PR;PR852
usapr;PR;PR853
usapr;PR;PR854
usapr;PR;PR855
usapr;PR;PR856
usapr;PR;PR857
usapr;PR;PR858
usapr;PR;PR859
usapr;PR;PR860
usapr;PR;PR861
usapr;PR;PR862
usapr;PR;PR863
usapr;PR;PR864
usapr;PR;PR865
usapr;PR;PR866
usapr;PR;PR867
usapr;PR;PR869
usapr;PR;PR870
usapr;PR;PR871
usapr;PR;PR872
usapr;PR;PR873
usapr;PR;PR874
usapr;PR;PR876
usapr;PR;PR877
usapr;PR;PR878
usapr;PR;PR879
usapr;PR;PR880
usapr;PR;PR882
usapr;PR;PR884
usapr;PR;PR887
usapr;PR;PR888
usapr;PR;PR889
usapr;PR;PR890
usapr;PR;PR891
usapr;PR;PR894
usapr;PR;PR900
usapr;PR;PR901
usapr;PR;PR902
usapr;PR;PR904
usapr;PR;PR905
usapr;PR;PR906
usapr;PR;PR907
