systemName;region;route
canmb;MB;MB541
canmb;MB;MB542
canmb;MB;MB543
canmb;MB;MB545
canmb;MB;MB547
canmb;MB;MB549
canmb;MB;MB564
canmb;MB;MB566
canmb;MB;MB567
canmb;MB;MB568
canmb;MB;MB569
canmb;MB;MB571
canmb;MB;MB575
canmb;MB;MB577
canmb;MB;MB579
canmb;MB;MB582
canmb;MB;MB583
canmb;MB;MB584
canmb;MB;MB588
canmb;MB;MB591
canmb;MB;MB592
canmb;MB;MB593
canmb;MB;MB594
canmb;MB;MB636
